CC COD;CT COD;CCUSTO;CONTA;2020-10
21110;41101010;21110 - FILIAL SP VR;41101010 - FERIAS;8891,24
21110;41101012;21110 - FILIAL SP VR;41101012 - DECIMO TERCEIRO SALARIO;6730,44
21110;41101016;21110 - FILIAL SP VR;41101016 - PREMIACAO POR EVENTO;5966,67
21110;41101026;21110 - FILIAL SP VR;41101026 - R.S.R. SOBRE COMISSOES;5013,62
21110;41101027;21110 - FILIAL SP VR;41101027 - PROVISAO PPR;4864,29
21110;41102001;21110 - FILIAL SP VR;41102001 - MEDICAMENTOS;-1,92
21110;41102003;21110 - FILIAL SP VR;41102003 - UNIFORMES;100
21110;41102004;21110 - FILIAL SP VR;41102004 - EPI;30,14
21110;41102005;21110 - FILIAL SP VR;41102005 - VALE TRANSPORTE;32,46
21110;41102009;21110 - FILIAL SP VR;41102009 - TICKETS RESTAURANTE;4397,58
21110;41102011;21110 - FILIAL SP VR;41102011 - ASSISTENCIA MEDICA;18004,57
21110;41102014;21110 - FILIAL SP VR;41102014 - DESP. ODONTOLOGICAS;0,97
21110;41102017;21110 - FILIAL SP VR;41102017 - SEGURO DE VIDA;152,57
21110;41102018;21110 - FILIAL SP VR;41102018 - RECRUTAMENTO E SELECAO;8
21110;42101015;21110 - FILIAL SP VR;42101015 - BENS DE PEQUENO VALOR;-125
21110;42101017;21110 - FILIAL SP VR;42101017 - MATERIAL DE CONSUMO;76,81
21110;42103003;21110 - FILIAL SP VR;42103003 - ALUGUEIS DE VEICULOS;6527,45
21110;42105007;21110 - FILIAL SP VR;42105007 - CONSERVACAO E LIMPEZA;120
21110;42105017;21110 - FILIAL SP VR;42105017 - FRETES/ CARRETOS;622
21110;42107005;21110 - FILIAL SP VR;42107005 - ESTACIONAMENTO/PEDAGIO;303,18
21110;42107006;21110 - FILIAL SP VR;42107006 - OUTRAS DESPESAS COM VEICULOS;-325,39
21110;42108001;21110 - FILIAL SP VR;42108001 - TELEFONIA FIXA;366,9
21110;42108002;21110 - FILIAL SP VR;42108002 - TELEFONIA MOVEL;1740,36
21110;42108003;21110 - FILIAL SP VR;42108003 - CORREIO;71,22
21110;42109002;21110 - FILIAL SP VR;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;392,23
21110;42109008;21110 - FILIAL SP VR;42109008 - CONSULTORIA TI;57,99
21110;42111001;21110 - FILIAL SP VR;42111001 - MATERIAL DE LIMPEZA;81,68
21110;42111004;21110 - FILIAL SP VR;42111004 - XEROX;10,3
21110;42111006;21110 - FILIAL SP VR;42111006 - ENERGIA ELETRICA;405,93
21110;42111021;21110 - FILIAL SP VR;42111021 - ACOES DE RESPONSABILIDADE SOCIAL;20,07
21110;42111027;21110 - FILIAL SP VR;42111027 - DESPESA DESCARTE COMERCIAL;2400,45
21110;42115001;21110 - FILIAL SP VR;42115001 - DEPRECIACAO;7926,34
21110;42115002;21110 - FILIAL SP VR;42115002 - AMORTIZACAO;13,49
21110;42116006;21110 - FILIAL SP VR;42116006 - MATERIAL DE PROPAGANDA;149,72
21110;49901002;21110 - FILIAL SP VR;49901002 - RATEIOS DIRETORIA COMERCIAL;-1460,873099
21110;49901001;21110 - FILIAL SP VR;49901001 - RATEIOS ADM COML VENDAS;19326,4825
21110;49901003;21110 - FILIAL SP VR;49901003 - RATEIOS GERENCIA VR;6080,701587
21111;41101001;21111 - FILIAL SP INT VR;41101001 - SALARIOS;34321,1
21111;41101004;21111 - FILIAL SP INT VR;41101004 - COMISSOES;12506,82
21111;41101005;21111 - FILIAL SP INT VR;41101005 - AJUDA DE CUSTO;9695,68
21111;41101008;21111 - FILIAL SP INT VR;41101008 - ENCARGOS SOCIAIS - INSS;15991,74
21111;41101009;21111 - FILIAL SP INT VR;41101009 - ENC. SOCIAIS - FGTS;4750,38
21111;41101010;21111 - FILIAL SP INT VR;41101010 - FERIAS;6335,61
21111;41101012;21111 - FILIAL SP INT VR;41101012 - DECIMO TERCEIRO SALARIO;4732,04
21111;41101016;21111 - FILIAL SP INT VR;41101016 - PREMIACAO POR EVENTO;14766,67
21111;41101023;21111 - FILIAL SP INT VR;41101023 - AJUDA DE CUSTO ESCOLAR;872,99
21111;41101026;21111 - FILIAL SP INT VR;41101026 - R.S.R. SOBRE COMISSOES;1924,14
21111;41101027;21111 - FILIAL SP INT VR;41101027 - PROVISAO PPR;7333,04
21111;41102001;21111 - FILIAL SP INT VR;41102001 - MEDICAMENTOS;-1,22
21111;41102003;21111 - FILIAL SP INT VR;41102003 - UNIFORMES;452,47
21111;41102004;21111 - FILIAL SP INT VR;41102004 - EPI;260,05
21111;41102005;21111 - FILIAL SP INT VR;41102005 - VALE TRANSPORTE;761,67
21111;41102009;21111 - FILIAL SP INT VR;41102009 - TICKETS RESTAURANTE;4358,6
21111;41102011;21111 - FILIAL SP INT VR;41102011 - ASSISTENCIA MEDICA;4591,21
21111;41102014;21111 - FILIAL SP INT VR;41102014 - DESP. ODONTOLOGICAS;0,1
21111;41102017;21111 - FILIAL SP INT VR;41102017 - SEGURO DE VIDA;150,37
21111;42101015;21111 - FILIAL SP INT VR;42101015 - BENS DE PEQUENO VALOR;-50
21111;42101017;21111 - FILIAL SP INT VR;42101017 - MATERIAL DE CONSUMO;269,06
21111;42103002;21111 - FILIAL SP INT VR;42103002 - ALUGUEIS DE IMOVEIS;816,59
21111;42103003;21111 - FILIAL SP INT VR;42103003 - ALUGUEIS DE VEICULOS;9264,06
21111;42103004;21111 - FILIAL SP INT VR;42103004 - CONDOMINIO;350,62
21111;42104004;21111 - FILIAL SP INT VR;42104004 - MANUTENCAO DE VEICULOS;520,52
21111;42105003;21111 - FILIAL SP INT VR;42105003 - SERVICOS PROFISSIONAIS DIVERSOS PF;406,19
21111;42106004;21111 - FILIAL SP INT VR;42106004 - REFEICOES E LANCHES;797,76
21111;42106005;21111 - FILIAL SP INT VR;42106005 - DESPESAS COM CONDUCAO;1961,88
21111;42106006;21111 - FILIAL SP INT VR;42106006 - DESPESAS COM TAXI;460
21111;42106008;21111 - FILIAL SP INT VR;42106008 - HOSPEDAGEM;1158,73
21111;42107005;21111 - FILIAL SP INT VR;42107005 - ESTACIONAMENTO/PEDAGIO;1284,21
21111;42107006;21111 - FILIAL SP INT VR;42107006 - OUTRAS DESPESAS COM VEICULOS;-293,47
21111;42108002;21111 - FILIAL SP INT VR;42108002 - TELEFONIA MOVEL;1486,6
21111;42108003;21111 - FILIAL SP INT VR;42108003 - CORREIO;140,12
21111;42109002;21111 - FILIAL SP INT VR;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;357,41
21111;42109003;21111 - FILIAL SP INT VR;42109003 - MATERIAL DE INFORMATICA;85
21111;42109008;21111 - FILIAL SP INT VR;42109008 - CONSULTORIA TI;79,71
21111;42110004;21111 - FILIAL SP INT VR;42110004 - SEGURO DE RISCOS DIVERSOS;84,72
21111;42111001;21111 - FILIAL SP INT VR;42111001 - MATERIAL DE LIMPEZA;22,18
21111;42111006;21111 - FILIAL SP INT VR;42111006 - ENERGIA ELETRICA;143,48
21111;42111021;21111 - FILIAL SP INT VR;42111021 - ACOES DE RESPONSABILIDADE SOCIAL;80,3
21111;42111024;21111 - FILIAL SP INT VR;42111024 - GASTOS COM PROMOTORES;4512,85
21111;42111027;21111 - FILIAL SP INT VR;42111027 - DESPESA DESCARTE COMERCIAL;1250,82
21111;42114001;21111 - FILIAL SP INT VR;42114001 - COMISSOES SOBRE VENDAS;24271,78
21111;42115001;21111 - FILIAL SP INT VR;42115001 - DEPRECIACAO;577,31
21111;42115002;21111 - FILIAL SP INT VR;42115002 - AMORTIZACAO;14,16
21111;42116006;21111 - FILIAL SP INT VR;42116006 - MATERIAL DE PROPAGANDA;2078,22
21111;42116009;21111 - FILIAL SP INT VR;42116009 - SERVICOS GRAFICOS;12,3
21111;42117001;21111 - FILIAL SP INT VR;42117001 - CONSUMO DE PRODUTO ACABADO;1511,67
21111;43101001;21111 - FILIAL SP INT VR;43101001 - IMPOSTO PREDIAL;56,87
21111;49901002;21111 - FILIAL SP INT VR;49901002 - RATEIOS DIRETORIA COMERCIAL;-955,1885548
21111;49901001;21111 - FILIAL SP INT VR;49901001 - RATEIOS ADM COML VENDAS;12636,57665
21111;49901003;21111 - FILIAL SP INT VR;49901003 - RATEIOS GERENCIA VR;3975,85291
21114;41101001;21114 - FILIAL SP FR;41101001 - SALARIOS;36065,26
21114;41101004;21114 - FILIAL SP FR;41101004 - COMISSOES;66655,29
21114;41101005;21114 - FILIAL SP FR;41101005 - AJUDA DE CUSTO;13950,62
21114;41101008;21114 - FILIAL SP FR;41101008 - ENCARGOS SOCIAIS - INSS;36413,57
21114;41101009;21114 - FILIAL SP FR;41101009 - ENC. SOCIAIS - FGTS;10725,92
21114;41101010;21114 - FILIAL SP FR;41101010 - FERIAS;11949,59
21114;41101012;21114 - FILIAL SP FR;41101012 - DECIMO TERCEIRO SALARIO;9201,23
21114;41101016;21114 - FILIAL SP FR;41101016 - PREMIACAO POR EVENTO;-23933,33
21114;41101026;21114 - FILIAL SP FR;41101026 - R.S.R. SOBRE COMISSOES;10254,66
21114;41101027;21114 - FILIAL SP FR;41101027 - PROVISAO PPR;7222,47
21114;41102001;21114 - FILIAL SP FR;41102001 - MEDICAMENTOS;1,12
21114;41102009;21114 - FILIAL SP FR;41102009 - TICKETS RESTAURANTE;6961,32
21114;41102011;21114 - FILIAL SP FR;41102011 - ASSISTENCIA MEDICA;25888,96
21114;41102014;21114 - FILIAL SP FR;41102014 - DESP. ODONTOLOGICAS;-5,14
21114;41102017;21114 - FILIAL SP FR;41102017 - SEGURO DE VIDA;141,59
21114;41102021;21114 - FILIAL SP FR;41102021 - EXAMES MEDICOS;340
21114;42101015;21114 - FILIAL SP FR;42101015 - BENS DE PEQUENO VALOR;-200
21114;42102003;21114 - FILIAL SP FR;42102003 - OUTROS FRETES;7958,42
21114;42103003;21114 - FILIAL SP FR;42103003 - ALUGUEIS DE VEICULOS;12330,13
21114;42104001;21114 - FILIAL SP FR;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;4614,34
21114;42104004;21114 - FILIAL SP FR;42104004 - MANUTENCAO DE VEICULOS;2683,5
21114;42105007;21114 - FILIAL SP FR;42105007 - CONSERVACAO E LIMPEZA;120
21114;42105017;21114 - FILIAL SP FR;42105017 - FRETES/ CARRETOS;680
21114;42106006;21114 - FILIAL SP FR;42106006 - DESPESAS COM TAXI;484,18
21114;42107005;21114 - FILIAL SP FR;42107005 - ESTACIONAMENTO/PEDAGIO;443,59
21114;42107006;21114 - FILIAL SP FR;42107006 - OUTRAS DESPESAS COM VEICULOS;-249,7
21114;42108001;21114 - FILIAL SP FR;42108001 - TELEFONIA FIXA;189,77
21114;42108002;21114 - FILIAL SP FR;42108002 - TELEFONIA MOVEL;2322,34
21114;42108003;21114 - FILIAL SP FR;42108003 - CORREIO;35,99
21114;42109002;21114 - FILIAL SP FR;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;536,12
21114;42111001;21114 - FILIAL SP FR;42111001 - MATERIAL DE LIMPEZA;136,12
21114;42111006;21114 - FILIAL SP FR;42111006 - ENERGIA ELETRICA;209,95
21114;42113001;21114 - FILIAL SP FR;42113001 - DESPESAS COM ARMAZENAGEM;666,6
21114;42115001;21114 - FILIAL SP FR;42115001 - DEPRECIACAO;1359,96
21114;42115002;21114 - FILIAL SP FR;42115002 - AMORTIZACAO;56,16
21114;49901016;21114 - FILIAL SP FR;49901016 - RATEIOS GERENCIA FS+TV;6999,195821
21114;49901002;21114 - FILIAL SP FR;49901002 - RATEIOS DIRETORIA COMERCIAL;-297,7213604
21114;49901001;21114 - FILIAL SP FR;49901001 - RATEIOS ADM COML VENDAS;3938,676579
21114;49901003;21114 - FILIAL SP FR;49901003 - RATEIOS GERENCIA VR;1239,227932
21114;49901005;21114 - FILIAL SP FR;49901005 - RATEIOS TELEVENDAS;17020,60469
21115;42103002;21115 - FILIAL SP INT VN;42103002 - ALUGUEIS DE IMOVEIS;8,31
21115;42108002;21115 - FILIAL SP INT VN;42108002 - TELEFONIA MOVEL;13,85
21115;49901002;21115 - FILIAL SP INT VN;49901002 - RATEIOS DIRETORIA COMERCIAL;0
21115;49901001;21115 - FILIAL SP INT VN;49901001 - RATEIOS ADM COML VENDAS;0
21115;49901003;21115 - FILIAL SP INT VN;49901003 - RATEIOS GERENCIA VR;0
21115;49901008;21115 - FILIAL SP INT VN;49901008 - RATEIOS DIRETORIA VN;0
21116;42103002;21116 - FILIAL SP INT FR;42103002 - ALUGUEIS DE IMOVEIS;542,88
21116;42103004;21116 - FILIAL SP INT FR;42103004 - CONDOMINIO;315,55
21116;42105017;21116 - FILIAL SP INT FR;42105017 - FRETES/ CARRETOS;469,6
21116;42108002;21116 - FILIAL SP INT FR;42108002 - TELEFONIA MOVEL;18,39
21116;42111006;21116 - FILIAL SP INT FR;42111006 - ENERGIA ELETRICA;129,13
21116;42114001;21116 - FILIAL SP INT FR;42114001 - COMISSOES SOBRE VENDAS;407,19
21116;42115001;21116 - FILIAL SP INT FR;42115001 - DEPRECIACAO;62,46
21116;49901016;21116 - FILIAL SP INT FR;49901016 - RATEIOS GERENCIA FS+TV;387,7415208
21116;49901002;21116 - FILIAL SP INT FR;49901002 - RATEIOS DIRETORIA COMERCIAL;-16,49317093
21116;49901001;21116 - FILIAL SP INT FR;49901001 - RATEIOS ADM COML VENDAS;218,1948449
21116;49901003;21116 - FILIAL SP INT FR;49901003 - RATEIOS GERENCIA VR;68,65076147
21116;49901005;21116 - FILIAL SP INT FR;49901005 - RATEIOS TELEVENDAS;942,9076308
21117;42105007;21117 - FILIAL SP FN;42105007 - CONSERVACAO E LIMPEZA;240
21117;42105017;21117 - FILIAL SP FN;42105017 - FRETES/ CARRETOS;198,07
21117;42106004;21117 - FILIAL SP FN;42106004 - REFEICOES E LANCHES;19,94
21117;42108001;21117 - FILIAL SP FN;42108001 - TELEFONIA FIXA;120,19
21117;42108002;21117 - FILIAL SP FN;42108002 - TELEFONIA MOVEL;41,33
21117;42111006;21117 - FILIAL SP FN;42111006 - ENERGIA ELETRICA;132,98
21117;42115001;21117 - FILIAL SP FN;42115001 - DEPRECIACAO;348,82
21117;42115002;21117 - FILIAL SP FN;42115002 - AMORTIZACAO;55,72
21117;49901011;21117 - FILIAL SP FN;49901011 - RATEIOS GERENCIA FN;22801,81995
21117;49901037;21117 - FILIAL SP FN;49901037 - RATEIO GERENCIA FN+FP;9467,278414
21117;49901002;21117 - FILIAL SP FN;49901002 - RATEIOS DIRETORIA COMERCIAL;-350,2701743
21117;49901001;21117 - FILIAL SP FN;49901001 - RATEIOS ADM COML VENDAS;4633,866143
21117;49901005;21117 - FILIAL SP FN;49901005 - RATEIOS TELEVENDAS;20024,79824
21118;42103002;21118 - FILIAL SP INT FN;42103002 - ALUGUEIS DE IMOVEIS;60,33
21118;42103004;21118 - FILIAL SP INT FN;42103004 - CONDOMINIO;35,06
21118;42111006;21118 - FILIAL SP INT FN;42111006 - ENERGIA ELETRICA;14,34
21118;42115001;21118 - FILIAL SP INT FN;42115001 - DEPRECIACAO;105,35
21118;49901011;21118 - FILIAL SP INT FN;49901011 - RATEIOS GERENCIA FN;0
21118;49901037;21118 - FILIAL SP INT FN;49901037 - RATEIO GERENCIA FN+FP;0
21118;49901002;21118 - FILIAL SP INT FN;49901002 - RATEIOS DIRETORIA COMERCIAL;0
21118;49901001;21118 - FILIAL SP INT FN;49901001 - RATEIOS ADM COML VENDAS;0
21118;49901005;21118 - FILIAL SP INT FN;49901005 - RATEIOS TELEVENDAS;0
21119;41101001;21119 - FILIAL SP FP;41101001 - SALARIOS;2007,93
21119;41101004;21119 - FILIAL SP FP;41101004 - COMISSOES;4846,63
21119;41101005;21119 - FILIAL SP FP;41101005 - AJUDA DE CUSTO;331,33
21119;41101008;21119 - FILIAL SP FP;41101008 - ENCARGOS SOCIAIS - INSS;2478,29
21119;41101009;21119 - FILIAL SP FP;41101009 - ENC. SOCIAIS - FGTS;726,25
21119;41101010;21119 - FILIAL SP FP;41101010 - FERIAS;844,47
21119;41101012;21119 - FILIAL SP FP;41101012 - DECIMO TERCEIRO SALARIO;633,35
21119;41101016;21119 - FILIAL SP FP;41101016 - PREMIACAO POR EVENTO;-2200
21119;41101026;21119 - FILIAL SP FP;41101026 - R.S.R. SOBRE COMISSOES;745,64
21119;41101027;21119 - FILIAL SP FP;41101027 - PROVISAO PPR;440,73
21119;41102009;21119 - FILIAL SP FP;41102009 - TICKETS RESTAURANTE;467,17
21119;41102011;21119 - FILIAL SP FP;41102011 - ASSISTENCIA MEDICA;3973,44
21119;41102012;21119 - FILIAL SP FP;41102012 - MAO-DE-OBRA TEMPORARIOS;12152,98
21119;41102014;21119 - FILIAL SP FP;41102014 - DESP. ODONTOLOGICAS;-0,76
21119;41102017;21119 - FILIAL SP FP;41102017 - SEGURO DE VIDA;7,68
21119;41102018;21119 - FILIAL SP FP;41102018 - RECRUTAMENTO E SELECAO;2,4
21119;42101015;21119 - FILIAL SP FP;42101015 - BENS DE PEQUENO VALOR;-25
21119;42102003;21119 - FILIAL SP FP;42102003 - OUTROS FRETES;1089,35
21119;42103003;21119 - FILIAL SP FP;42103003 - ALUGUEIS DE VEICULOS;2410,38
21119;42105007;21119 - FILIAL SP FP;42105007 - CONSERVACAO E LIMPEZA;240
21119;42105017;21119 - FILIAL SP FP;42105017 - FRETES/ CARRETOS;508,01
21119;42106004;21119 - FILIAL SP FP;42106004 - REFEICOES E LANCHES;60,94
21119;42108001;21119 - FILIAL SP FP;42108001 - TELEFONIA FIXA;120,19
21119;42108002;21119 - FILIAL SP FP;42108002 - TELEFONIA MOVEL;141,94
21119;42108003;21119 - FILIAL SP FP;42108003 - CORREIO;43,34
21119;42109002;21119 - FILIAL SP FP;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;69,63
21119;42111001;21119 - FILIAL SP FP;42111001 - MATERIAL DE LIMPEZA;9,08
21119;42111006;21119 - FILIAL SP FP;42111006 - ENERGIA ELETRICA;132,98
21119;42115001;21119 - FILIAL SP FP;42115001 - DEPRECIACAO;34,23
21119;42115002;21119 - FILIAL SP FP;42115002 - AMORTIZACAO;14,41
21119;49901036;21119 - FILIAL SP FP;49901036 - RATEIO GERENCIA FP;0
21119;49901037;21119 - FILIAL SP FP;49901037 - RATEIO GERENCIA FN+FP;0
21119;49901002;21119 - FILIAL SP FP;49901002 - RATEIOS DIRETORIA COMERCIAL;0
21119;49901001;21119 - FILIAL SP FP;49901001 - RATEIOS ADM COML VENDAS;0
21119;49901025;21119 - FILIAL SP FP;49901025 - RATEIOS INVESTIMENTO TRADE;0
21120;41101001;21120 - FILIAL RJ VR;41101001 - SALARIOS;55698,46
21120;41101004;21120 - FILIAL RJ VR;41101004 - COMISSOES;21792,78
21120;41101005;21120 - FILIAL RJ VR;41101005 - AJUDA DE CUSTO;13532,1
21120;41101008;21120 - FILIAL RJ VR;41101008 - ENCARGOS SOCIAIS - INSS;27926,87
21120;41101009;21120 - FILIAL RJ VR;41101009 - ENC. SOCIAIS - FGTS;7894,21
21120;41101010;21120 - FILIAL RJ VR;41101010 - FERIAS;10552,07
21120;41101012;21120 - FILIAL RJ VR;41101012 - DECIMO TERCEIRO SALARIO;7801,8
21120;41101016;21120 - FILIAL RJ VR;41101016 - PREMIACAO POR EVENTO;15733,36
21120;41101023;21120 - FILIAL RJ VR;41101023 - AJUDA DE CUSTO ESCOLAR;192,85
21120;41101026;21120 - FILIAL RJ VR;41101026 - R.S.R. SOBRE COMISSOES;3352,73
21120;41101027;21120 - FILIAL RJ VR;41101027 - PROVISAO PPR;13536,24
21120;41102001;21120 - FILIAL RJ VR;41102001 - MEDICAMENTOS;-0,15
21120;41102004;21120 - FILIAL RJ VR;41102004 - EPI;56,05
21120;41102005;21120 - FILIAL RJ VR;41102005 - VALE TRANSPORTE;1,29
21120;41102009;21120 - FILIAL RJ VR;41102009 - TICKETS RESTAURANTE;6955,21
21120;41102011;21120 - FILIAL RJ VR;41102011 - ASSISTENCIA MEDICA;24864,87
21120;41102014;21120 - FILIAL RJ VR;41102014 - DESP. ODONTOLOGICAS;-147,94
21120;41102017;21120 - FILIAL RJ VR;41102017 - SEGURO DE VIDA;243,67
21120;41102018;21120 - FILIAL RJ VR;41102018 - RECRUTAMENTO E SELECAO;1,6
21120;42101015;21120 - FILIAL RJ VR;42101015 - BENS DE PEQUENO VALOR;-350
21120;42101017;21120 - FILIAL RJ VR;42101017 - MATERIAL DE CONSUMO;375,19
21120;42103002;21120 - FILIAL RJ VR;42103002 - ALUGUEIS DE IMOVEIS;1159,29
21120;42103003;21120 - FILIAL RJ VR;42103003 - ALUGUEIS DE VEICULOS;11062,7
21120;42104004;21120 - FILIAL RJ VR;42104004 - MANUTENCAO DE VEICULOS;1357
21120;42105003;21120 - FILIAL RJ VR;42105003 - SERVICOS PROFISSIONAIS DIVERSOS PF;523,81
21120;42105017;21120 - FILIAL RJ VR;42105017 - FRETES/ CARRETOS;501,11
21120;42106004;21120 - FILIAL RJ VR;42106004 - REFEICOES E LANCHES;32,43
21120;42106006;21120 - FILIAL RJ VR;42106006 - DESPESAS COM TAXI;920
21120;42107005;21120 - FILIAL RJ VR;42107005 - ESTACIONAMENTO/PEDAGIO;745,75
21120;42107006;21120 - FILIAL RJ VR;42107006 - OUTRAS DESPESAS COM VEICULOS;235,28
21120;42108001;21120 - FILIAL RJ VR;42108001 - TELEFONIA FIXA;10,72
21120;42108002;21120 - FILIAL RJ VR;42108002 - TELEFONIA MOVEL;2059,04
21120;42108003;21120 - FILIAL RJ VR;42108003 - CORREIO;253,72
21120;42109003;21120 - FILIAL RJ VR;42109003 - MATERIAL DE INFORMATICA;16,7
21120;42109008;21120 - FILIAL RJ VR;42109008 - CONSULTORIA TI;52,96
21120;42109011;21120 - FILIAL RJ VR;42109011 - INTERNET;1443,76
21120;42111006;21120 - FILIAL RJ VR;42111006 - ENERGIA ELETRICA;328,9
21120;42111015;21120 - FILIAL RJ VR;42111015 - ANUIDADES E MENSALIDADES;733,88
21120;42111021;21120 - FILIAL RJ VR;42111021 - ACOES DE RESPONSABILIDADE SOCIAL;401,5
21120;42111024;21120 - FILIAL RJ VR;42111024 - GASTOS COM PROMOTORES;700
21120;42111027;21120 - FILIAL RJ VR;42111027 - DESPESA DESCARTE COMERCIAL;9661,61
21120;42115001;21120 - FILIAL RJ VR;42115001 - DEPRECIACAO;5678,1
21120;42115002;21120 - FILIAL RJ VR;42115002 - AMORTIZACAO;100,43
21120;42116006;21120 - FILIAL RJ VR;42116006 - MATERIAL DE PROPAGANDA;142,03
21120;49901002;21120 - FILIAL RJ VR;49901002 - RATEIOS DIRETORIA COMERCIAL;-1490,636683
21120;49901001;21120 - FILIAL RJ VR;49901001 - RATEIOS ADM COML VENDAS;19720,23702
21120;49901003;21120 - FILIAL RJ VR;49901003 - RATEIOS GERENCIA VR;6204,588784
21121;41101001;21121 - FILIAL RJ VN;41101001 - SALARIOS;5219,86
21121;41101004;21121 - FILIAL RJ VN;41101004 - COMISSOES;10063,41
21121;41101005;21121 - FILIAL RJ VN;41101005 - AJUDA DE CUSTO;1063,73
21121;41101008;21121 - FILIAL RJ VN;41101008 - ENCARGOS SOCIAIS - INSS;5790,34
21121;41101009;21121 - FILIAL RJ VN;41101009 - ENC. SOCIAIS - FGTS;1608,34
21121;41101010;21121 - FILIAL RJ VN;41101010 - FERIAS;1870,17
21121;41101012;21121 - FILIAL RJ VN;41101012 - DECIMO TERCEIRO SALARIO;1402,62
21121;41101016;21121 - FILIAL RJ VN;41101016 - PREMIACAO POR EVENTO;1500
21121;41101026;21121 - FILIAL RJ VN;41101026 - R.S.R. SOBRE COMISSOES;1548,22
21121;41101027;21121 - FILIAL RJ VN;41101027 - PROVISAO PPR;868,82
21121;41102003;21121 - FILIAL RJ VN;41102003 - UNIFORMES;507,45
21121;41102009;21121 - FILIAL RJ VN;41102009 - TICKETS RESTAURANTE;482,11
21121;41102011;21121 - FILIAL RJ VN;41102011 - ASSISTENCIA MEDICA;1908,39
21121;41102014;21121 - FILIAL RJ VN;41102014 - DESP. ODONTOLOGICAS;-0,87
21121;41102017;21121 - FILIAL RJ VN;41102017 - SEGURO DE VIDA;18,66
21121;41102018;21121 - FILIAL RJ VN;41102018 - RECRUTAMENTO E SELECAO;0,8
21121;42101017;21121 - FILIAL RJ VN;42101017 - MATERIAL DE CONSUMO;1384,39
21121;42103003;21121 - FILIAL RJ VN;42103003 - ALUGUEIS DE VEICULOS;850,01
21121;42107006;21121 - FILIAL RJ VN;42107006 - OUTRAS DESPESAS COM VEICULOS;176,35
21121;42108002;21121 - FILIAL RJ VN;42108002 - TELEFONIA MOVEL;221,91
21121;42109002;21121 - FILIAL RJ VN;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;69,63
21121;42111024;21121 - FILIAL RJ VN;42111024 - GASTOS COM PROMOTORES;1300
21121;42115001;21121 - FILIAL RJ VN;42115001 - DEPRECIACAO;19,4
21121;42115002;21121 - FILIAL RJ VN;42115002 - AMORTIZACAO;13,99
21121;42117001;21121 - FILIAL RJ VN;42117001 - CONSUMO DE PRODUTO ACABADO;29,37
21121;49901002;21121 - FILIAL RJ VN;49901002 - RATEIOS DIRETORIA COMERCIAL;-73,29006641
21121;49901001;21121 - FILIAL RJ VN;49901001 - RATEIOS ADM COML VENDAS;969,584002
21121;49901003;21121 - FILIAL RJ VN;49901003 - RATEIOS GERENCIA VR;305,0607363
21121;49901008;21121 - FILIAL RJ VN;49901008 - RATEIOS DIRETORIA VN;85,10030199
21122;41101001;21122 - FILIAL RJ FR;41101001 - SALARIOS;27585,55
21122;41101004;21122 - FILIAL RJ FR;41101004 - COMISSOES;25938,89
21122;41101005;21122 - FILIAL RJ FR;41101005 - AJUDA DE CUSTO;15206,17
21122;41101008;21122 - FILIAL RJ FR;41101008 - ENCARGOS SOCIAIS - INSS;14489,21
21122;41101009;21122 - FILIAL RJ FR;41101009 - ENC. SOCIAIS - FGTS;6130,96
21122;41101010;21122 - FILIAL RJ FR;41101010 - FERIAS;8386,78
21122;41101012;21122 - FILIAL RJ FR;41101012 - DECIMO TERCEIRO SALARIO;5374,31
21122;41101013;21122 - FILIAL RJ FR;41101013 - INDENIZACOES;13018,55
21122;41101016;21122 - FILIAL RJ FR;41101016 - PREMIACAO POR EVENTO;7733,33
21122;41101017;21122 - FILIAL RJ FR;41101017 - PARTICIPACAO NO LUCRO;1585,1
21122;41101021;21122 - FILIAL RJ FR;41101021 - GRRF;13484,64
21122;41101026;21122 - FILIAL RJ FR;41101026 - R.S.R. SOBRE COMISSOES;3990,6
21122;41101027;21122 - FILIAL RJ FR;41101027 - PROVISAO PPR;4122,73
21122;41102001;21122 - FILIAL RJ FR;41102001 - MEDICAMENTOS;-1,19
21122;41102003;21122 - FILIAL RJ FR;41102003 - UNIFORMES;626,6
21122;41102005;21122 - FILIAL RJ FR;41102005 - VALE TRANSPORTE;70
21122;41102009;21122 - FILIAL RJ FR;41102009 - TICKETS RESTAURANTE;7627,11
21122;41102011;21122 - FILIAL RJ FR;41102011 - ASSISTENCIA MEDICA;21405,55
21122;41102014;21122 - FILIAL RJ FR;41102014 - DESP. ODONTOLOGICAS;154,37
21122;41102015;21122 - FILIAL RJ FR;41102015 - AVISO PREVIO INDENIZADO;14367,81
21122;41102017;21122 - FILIAL RJ FR;41102017 - SEGURO DE VIDA;127,32
21122;41102021;21122 - FILIAL RJ FR;41102021 - EXAMES MEDICOS;30
21122;42101015;21122 - FILIAL RJ FR;42101015 - BENS DE PEQUENO VALOR;-150
